Year,Series,Team,Player,W_FG,W_FGA,W_3P,W_eFG%,L_FG,L_FGA,L_3P,L_eFG%,rel_WL_eFG%,W_G,L_G
2013,2013_nba_finals_spurs_vs_heat,SAS,Manu Ginóbili,15.0,32.0,3.0,0.516,11.0,28.0,4.0,0.464,0.052,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Gary Neal,13.0,30.0,7.0,0.55,11.0,28.0,7.0,0.518,0.032,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Ray Allen,13.0,30.0,5.0,0.517,12.0,16.0,7.0,0.969,-0.452,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Kawhi Leonard,15.0,27.0,4.0,0.63,26.0,53.0,4.0,0.528,0.102,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Tiago Splitter,8.0,17.0,0.0,0.471,5.0,12.0,0.0,0.417,0.054,3.0,4.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Shane Battier,10.0,16.0,10.0,0.938,2.0,11.0,2.0,0.273,0.665,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Mike Miller,6.0,13.0,5.0,0.654,7.0,9.0,6.0,1.111,-0.457,4.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Norris Cole,1.0,9.0,0.0,0.111,5.0,13.0,2.0,0.462,-0.351,2.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Chris Andersen,4.0,5.0,0.0,0.8,4.0,6.0,0.0,0.667,0.133,3.0,2.0
2013,2013_nba_finals_spurs_vs_heat,SAS,DeJuan Blair,4.0,5.0,0.0,0.8,1.0,6.0,0.0,0.167,0.633,1.0,2.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Udonis Haslem,3.0,5.0,0.0,0.6,1.0,4.0,0.0,0.25,0.35,3.0,3.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Cory Joseph,1.0,5.0,0.0,0.2,3.0,4.0,0.0,0.75,-0.55,3.0,3.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Matt Bonner,0.0,4.0,0.0,0.0,4.0,6.0,1.0,0.75,-0.75,3.0,3.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Rashard Lewis,2.0,3.0,0.0,0.667,0.0,3.0,0.0,0.0,0.667,1.0,2.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Boris Diaw,1.0,2.0,0.0,0.5,7.0,14.0,2.0,0.571,-0.071,2.0,4.0
2013,2013_nba_finals_spurs_vs_heat,MIA,James Jones,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,-1.0,1.0,2.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Patty Mills,1.0,2.0,0.0,0.5,1.0,3.0,0.0,0.333,0.167,1.0,1.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Tracy McGrady,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2013,2013_nba_finals_spurs_vs_heat,MIA,Joel Anthony,0.0,0.0,0.0,,1.0,2.0,0.0,0.5,0.0,1.0,3.0
2013,2013_nba_finals_spurs_vs_heat,SAS,Nando De Colo,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,LeBron James,40.0,84.0,2.0,0.488,11.0,24.0,1.0,0.479,0.009,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Dwyane Wade,33.0,73.0,2.0,0.466,7.0,19.0,0.0,0.368,0.098,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Chris Bosh,24.0,51.0,1.0,0.48,4.0,11.0,1.0,0.409,0.071,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Mario Chalmers,14.0,36.0,6.0,0.472,5.0,7.0,2.0,0.857,-0.385,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Russell Westbrook,10.0,24.0,0.0,0.417,42.0,96.0,3.0,0.453,-0.036,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Shane Battier,13.0,22.0,11.0,0.841,6.0,9.0,4.0,0.889,-0.048,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Kevin Durant,12.0,20.0,4.0,0.7,45.0,84.0,9.0,0.589,0.111,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Norris Cole,5.0,15.0,3.0,0.433,0.0,0.0,0.0,,0.0,4.0,0.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Mike Miller,8.0,14.0,7.0,0.821,1.0,2.0,0.0,0.5,0.321,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Serge Ibaka,5.0,10.0,0.0,0.5,9.0,23.0,0.0,0.391,0.109,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,OKC,James Harden,2.0,6.0,1.0,0.417,16.0,42.0,6.0,0.452,-0.035,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,MIA,James Jones,3.0,6.0,2.0,0.667,0.0,0.0,0.0,,0.0,4.0,0.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Thabo Sefolosha,2.0,5.0,0.0,0.4,6.0,22.0,2.0,0.318,0.082,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Derek Fisher,3.0,5.0,0.0,0.6,8.0,21.0,5.0,0.5,0.1,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Nick Collison,4.0,5.0,0.0,0.8,5.0,10.0,0.0,0.5,0.3,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Udonis Haslem,2.0,4.0,0.0,0.5,2.0,6.0,0.0,0.333,0.167,4.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Kendrick Perkins,2.0,2.0,0.0,1.0,7.0,19.0,0.0,0.368,0.632,1.0,4.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Juwan Howard,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Daequan Cook,0.0,0.0,0.0,,1.0,3.0,0.0,0.333,0.0,1.0,2.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Lazar Hayward,0.0,0.0,0.0,,1.0,2.0,0.0,0.5,0.0,0.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Royal Ivey,0.0,0.0,0.0,,2.0,2.0,2.0,1.5,0.0,0.0,1.0
2012,2012_nba_finals_heat_vs_thunder,OKC,Cole Aldrich,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Joel Anthony,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Ronny Turiaf,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2012,2012_nba_finals_heat_vs_thunder,MIA,Terrel Harris,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Dirk Nowitzki,34.0,86.0,3.0,0.413,18.0,39.0,4.0,0.513,-0.1,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Jason Terry,30.0,54.0,7.0,0.62,8.0,23.0,4.0,0.435,0.185,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Shawn Marion,24.0,47.0,0.0,0.511,10.0,24.0,0.0,0.417,0.094,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Dwyane Wade,21.0,40.0,4.0,0.575,38.0,68.0,3.0,0.581,-0.006,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,J.J. Barea,18.0,39.0,5.0,0.526,3.0,16.0,1.0,0.219,0.307,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Chris Bosh,12.0,36.0,0.0,0.333,26.0,56.0,0.0,0.464,-0.131,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,LeBron James,15.0,30.0,5.0,0.583,28.0,60.0,4.0,0.5,0.083,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Tyson Chandler,15.0,24.0,0.0,0.625,4.0,8.0,0.0,0.5,0.125,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Jason Kidd,8.0,20.0,7.0,0.575,6.0,16.0,5.0,0.531,0.044,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,DeShawn Stevenson,10.0,20.0,10.0,0.75,3.0,4.0,3.0,1.125,-0.375,4.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Mario Chalmers,7.0,16.0,7.0,0.656,13.0,31.0,7.0,0.532,0.124,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Udonis Haslem,6.0,15.0,0.0,0.4,12.0,25.0,0.0,0.48,-0.08,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Mike Bibby,1.0,9.0,1.0,0.167,6.0,11.0,4.0,0.727,-0.56,2.0,3.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Mike Miller,2.0,6.0,2.0,0.5,5.0,17.0,5.0,0.441,0.059,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Joel Anthony,1.0,5.0,0.0,0.2,3.0,9.0,0.0,0.333,-0.133,2.0,4.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Ian Mahinmi,3.0,4.0,0.0,0.75,0.0,1.0,0.0,0.0,0.75,2.0,1.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Brian Cardinal,2.0,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,4.0,1.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Brendan Haywood,1.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,2.0,1.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Juwan Howard,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.75,-0.75,2.0,3.0
2011,2011_nba_finals_mavericks_vs_heat,MIA,Eddie House,0.0,0.0,0.0,,3.0,9.0,3.0,0.5,0.0,0.0,2.0
2011,2011_nba_finals_mavericks_vs_heat,DAL,Peja Stojaković,0.0,0.0,0.0,,1.0,5.0,0.0,0.2,0.0,2.0,2.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Kobe Bryant,35.0,94.0,3.0,0.388,31.0,69.0,12.0,0.536,-0.148,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Pau Gasol,25.0,55.0,0.0,0.455,18.0,35.0,0.0,0.514,-0.059,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Rajon Rondo,22.0,45.0,1.0,0.5,22.0,52.0,1.0,0.433,0.067,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Paul Pierce,21.0,44.0,2.0,0.5,22.0,54.0,6.0,0.463,0.037,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Metta World Peace,19.0,43.0,8.0,0.535,7.0,29.0,3.0,0.293,0.242,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Ray Allen,20.0,41.0,8.0,0.585,13.0,49.0,4.0,0.306,0.279,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Kevin Garnett,13.0,29.0,0.0,0.448,32.0,59.0,0.0,0.542,-0.094,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Lamar Odom,13.0,28.0,1.0,0.482,10.0,19.0,0.0,0.526,-0.044,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Derek Fisher,14.0,27.0,2.0,0.556,7.0,23.0,0.0,0.304,0.252,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Andrew Bynum,9.0,24.0,0.0,0.375,10.0,18.0,0.0,0.556,-0.181,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Glen Davis,11.0,24.0,0.0,0.458,7.0,15.0,0.0,0.467,-0.009,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Jordan Farmar,5.0,15.0,0.0,0.333,4.0,13.0,2.0,0.385,-0.052,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Rasheed Wallace,6.0,14.0,3.0,0.536,9.0,27.0,2.0,0.37,0.166,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Nate Robinson,8.0,14.0,3.0,0.679,4.0,16.0,2.0,0.312,0.367,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Kendrick Perkins,9.0,14.0,0.0,0.643,3.0,7.0,0.0,0.429,0.214,3.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Shannon Brown,7.0,13.0,0.0,0.538,2.0,7.0,0.0,0.286,0.252,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Tony Allen,3.0,12.0,0.0,0.25,5.0,12.0,0.0,0.417,-0.167,3.0,4.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Sasha Vujačić,3.0,9.0,2.0,0.444,3.0,7.0,2.0,0.571,-0.127,4.0,3.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Luke Walton,1.0,3.0,0.0,0.333,0.0,0.0,0.0,,0.0,3.0,1.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,Josh Powell,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Shelden Williams,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2010,2010_nba_finals_celtics_vs_lakers,LAL,D.J. Mbenga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Marquis Daniels,0.0,0.0,0.0,,1.0,2.0,1.0,0.75,0.0,1.0,1.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Michael Finley,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2010,2010_nba_finals_celtics_vs_lakers,BOS,Brian Scalabrine,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Kobe Bryant,47.0,110.0,5.0,0.45,11.0,25.0,4.0,0.52,-0.07,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Pau Gasol,27.0,49.0,0.0,0.551,9.0,11.0,0.0,0.818,-0.267,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Trevor Ariza,15.0,43.0,8.0,0.442,5.0,13.0,2.0,0.462,-0.02,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Lamar Odom,22.0,42.0,4.0,0.571,4.0,6.0,0.0,0.667,-0.096,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Derek Fisher,17.0,33.0,6.0,0.606,4.0,9.0,1.0,0.5,0.106,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Andrew Bynum,10.0,27.0,0.0,0.37,2.0,6.0,0.0,0.333,0.037,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Rashard Lewis,8.0,14.0,3.0,0.679,22.0,60.0,13.0,0.475,0.204,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Jordan Farmar,3.0,13.0,0.0,0.231,4.0,6.0,1.0,0.75,-0.519,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Hedo Türkoğlu,7.0,12.0,1.0,0.625,23.0,49.0,6.0,0.531,0.094,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Rafer Alston,8.0,12.0,1.0,0.708,13.0,45.0,2.0,0.311,0.397,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Mickaël Piétrus,7.0,11.0,0.0,0.636,12.0,29.0,4.0,0.483,0.153,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Luke Walton,7.0,9.0,0.0,0.778,1.0,1.0,0.0,1.0,-0.222,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Dwight Howard,5.0,6.0,0.0,0.833,16.0,37.0,0.0,0.432,0.401,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Sasha Vujačić,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Courtney Lee,2.0,4.0,0.0,0.5,10.0,28.0,2.0,0.393,0.107,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Josh Powell,2.0,4.0,1.0,0.625,0.0,0.0,0.0,,0.0,2.0,0.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Tony Battie,2.0,3.0,0.0,0.667,3.0,8.0,0.0,0.375,0.292,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,Shannon Brown,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Jameer Nelson,1.0,1.0,0.0,1.0,7.0,22.0,1.0,0.341,0.659,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,ORL,Marcin Gortat,0.0,1.0,0.0,0.0,7.0,14.0,0.0,0.5,-0.5,1.0,4.0
2009,2009_nba_finals_magic_vs_lakers,LAL,D.J. Mbenga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0
2009,2009_nba_finals_magic_vs_lakers,ORL,JJ Redick,0.0,0.0,0.0,,8.0,20.0,5.0,0.525,0.0,0.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Kevin Garnett,33.0,73.0,0.0,0.452,12.0,32.0,0.0,0.375,0.077,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Paul Pierce,26.0,52.0,9.0,0.587,12.0,36.0,2.0,0.361,0.226,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Ray Allen,25.0,47.0,14.0,0.681,12.0,26.0,8.0,0.615,0.066,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Kobe Bryant,20.0,41.0,5.0,0.549,33.0,90.0,4.0,0.389,0.16,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Rajon Rondo,15.0,38.0,0.0,0.395,5.0,15.0,0.0,0.333,0.062,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,James Posey,12.0,23.0,10.0,0.739,2.0,5.0,2.0,0.6,0.139,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Sasha Vujačić,9.0,20.0,3.0,0.525,9.0,26.0,5.0,0.442,0.083,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Pau Gasol,9.0,19.0,0.0,0.474,24.0,43.0,0.0,0.558,-0.084,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Lamar Odom,10.0,19.0,1.0,0.553,21.0,41.0,0.0,0.512,0.041,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Leon Powe,11.0,17.0,0.0,0.647,0.0,3.0,0.0,0.0,0.647,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Derek Fisher,4.0,16.0,1.0,0.281,13.0,26.0,2.0,0.538,-0.257,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Eddie House,6.0,15.0,3.0,0.5,4.0,13.0,4.0,0.462,0.038,2.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,P.J. Brown,6.0,14.0,0.0,0.429,3.0,9.0,0.0,0.333,0.096,4.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Jordan Farmar,7.0,13.0,2.0,0.615,8.0,18.0,7.0,0.639,-0.024,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Sam Cassell,4.0,12.0,0.0,0.333,5.0,12.0,0.0,0.417,-0.084,3.0,2.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Vladimir Radmanović,4.0,10.0,2.0,0.5,12.0,31.0,8.0,0.516,-0.016,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Kendrick Perkins,4.0,9.0,0.0,0.444,4.0,5.0,0.0,0.8,-0.356,4.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Luke Walton,1.0,5.0,0.0,0.2,4.0,11.0,2.0,0.455,-0.255,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Trevor Ariza,2.0,3.0,0.0,0.667,3.0,6.0,1.0,0.583,0.084,2.0,3.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Tony Allen,1.0,2.0,0.0,0.5,3.0,4.0,0.0,0.75,-0.25,2.0,1.0
2008,2008_nba_finals_lakers_vs_celtics,BOS,Glen Davis,1.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,0.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Ronny Turiaf,0.0,1.0,0.0,0.0,5.0,9.0,0.0,0.556,-0.556,2.0,4.0
2008,2008_nba_finals_lakers_vs_celtics,LAL,Chris Mihm,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Tony Parker,42.0,74.0,4.0,0.595,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Tim Duncan,29.0,65.0,0.0,0.446,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Manu Ginóbili,18.0,49.0,10.0,0.469,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Bruce Bowen,8.0,27.0,7.0,0.426,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Michael Finley,6.0,23.0,1.0,0.283,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Fabricio Oberto,8.0,17.0,0.0,0.471,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Brent Barry,4.0,11.0,4.0,0.545,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Robert Horry,3.0,9.0,3.0,0.5,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Jacque Vaughn,4.0,7.0,0.0,0.571,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Francisco Elson,6.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,0.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,LeBron James,0.0,0.0,0.0,,32.0,90.0,4.0,0.378,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Drew Gooden,0.0,0.0,0.0,,22.0,44.0,0.0,0.5,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Sasha Pavlović,0.0,0.0,0.0,,16.0,44.0,5.0,0.42,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Daniel Gibson,0.0,0.0,0.0,,18.0,41.0,6.0,0.512,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Zydrunas Ilgauskas,0.0,0.0,0.0,,13.0,37.0,0.0,0.351,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Donyell Marshall,0.0,0.0,0.0,,5.0,16.0,2.0,0.375,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Anderson Varejão,0.0,0.0,0.0,,10.0,15.0,0.0,0.667,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Damon Jones,0.0,0.0,0.0,,5.0,11.0,5.0,0.682,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Larry Hughes,0.0,0.0,0.0,,1.0,10.0,0.0,0.1,0.0,0.0,2.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Eric Snow,0.0,0.0,0.0,,2.0,5.0,0.0,0.4,0.0,0.0,4.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Ira Newble,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Scot Pollard,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2007,2007_nba_finals_cavaliers_vs_spurs,CLE,Shannon Brown,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0
2007,2007_nba_finals_cavaliers_vs_spurs,SAS,Beno Udrih,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Dwyane Wade,48.0,95.0,3.0,0.521,17.0,44.0,0.0,0.386,0.135,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Antoine Walker,19.0,52.0,3.0,0.394,15.0,35.0,7.0,0.529,-0.135,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Shaquille O'Neal,24.0,40.0,0.0,0.6,10.0,16.0,0.0,0.625,-0.025,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Jason Terry,19.0,33.0,5.0,0.652,35.0,80.0,8.0,0.487,0.165,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Dirk Nowitzki,12.0,30.0,2.0,0.433,29.0,75.0,4.0,0.413,0.02,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Jason Williams,10.0,29.0,7.0,0.466,8.0,21.0,3.0,0.452,0.014,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Josh Howard,9.0,26.0,2.0,0.385,22.0,54.0,3.0,0.435,-0.05,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Udonis Haslem,13.0,26.0,0.0,0.5,5.0,10.0,0.0,0.5,0.0,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Jerry Stackhouse,10.0,22.0,4.0,0.545,12.0,40.0,3.0,0.338,0.207,2.0,3.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,James Posey,10.0,22.0,6.0,0.591,3.0,9.0,2.0,0.444,0.147,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Devin Harris,4.0,13.0,0.0,0.308,12.0,31.0,0.0,0.387,-0.079,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Gary Payton,6.0,11.0,1.0,0.591,1.0,8.0,0.0,0.125,0.466,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Alonzo Mourning,5.0,8.0,0.0,0.625,4.0,5.0,0.0,0.8,-0.175,4.0,2.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Erick Dampier,5.0,7.0,0.0,0.714,8.0,11.0,0.0,0.727,-0.013,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Adrian Griffin,4.0,6.0,0.0,0.667,5.0,10.0,0.0,0.5,0.167,2.0,4.0
2006,2006_nba_finals_heat_vs_mavericks,MIA,Shandon Anderson,2.0,6.0,0.0,0.333,0.0,0.0,0.0,,0.0,3.0,1.0
2006,2006_nba_finals_heat_vs_mavericks,DAL,Keith Van Horn,3.0,5.0,1.0,0.7,0.0,6.0,0.0,0.0,0.7,2.0,3.0
